patient_id,0,1,2,3,4,5,6,7,8,9,10,11
PAT-0504,0.062460378,0.09222399,0.09401104,0.09170546,0.062460378,0.09170546,0.093883686,0.093883686,0.09401104,0.062460378,0.093105815,0.06808859
PAT-0505,0.07811035,0.07811035,0.1053662,0.1053662,0.07389985,0.105027825,0.07590709,0.07389985,0.07389985,0.07590709,0.076394945,0.07811035
PAT-0506,0.098937176,0.06885231,0.07337192,0.07150874,0.09690343,0.07150874,0.07150874,0.10172824,0.10172824,0.06885231,0.07337192,0.10172824
PAT-0507,0.090130806,0.08920909,0.08888833,0.065121,0.08975669,0.08888833,0.09163766,0.08920909,0.06260337,0.090130806,0.08888833,0.0655365
PAT-0508,0.0863167,0.085179776,0.06964566,0.0853878,0.08698886,0.0853878,0.08824151,0.06705396,0.0853878,0.08824151,0.085179776,0.08698886
PAT-0509,0.07407009,0.07109363,0.07186922,0.09940811,0.071259335,0.097354665,0.07186922,0.071259335,0.07186922,0.09940811,0.10318432,0.097354665
PAT-0510,0.06444142,0.09541204,0.06358257,0.09179348,0.09541204,0.09142793,0.06358257,0.092389904,0.09116996,0.06358257,0.09179348,0.09541204
PAT-0521,0.09158465,0.08620862,0.069803566,0.08763281,0.069803566,0.08620862,0.09158465,0.08620862,0.088957846,0.08708941,0.06589581,0.08902192
PAT-0522,0.08224484,0.0816649,0.08224484,0.08454311,0.08454311,0.08454311,0.08224484,0.082431376,0.08224484,0.08454311,0.08222513,0.08652681
PAT-0523,0.08393573,0.08309242,0.08452374,0.08393573,0.08393573,0.08309242,0.08273121,0.08452374,0.08273121,0.08309242,0.08309242,0.08131329
PAT-0524,0.070119105,0.0791699,0.070119105,0.079613745,0.079613745,0.0791699,0.10554421,0.07921315,0.10323114,0.070119105,0.0791699,0.10491708
PAT-0525,0.09997303,0.07196359,0.09861553,0.07205677,0.09983325,0.10314855,0.07205677,0.07196359,0.07196359,0.08318429,0.08318429,0.07205677
PAT-0526,0.08622493,0.08307957,0.08605985,0.085177965,0.061273985,0.08605985,0.08605985,0.085177965,0.08605985,0.08622493,0.08254149,0.08605985
PAT-0527,0.08663399,0.08545966,0.084969625,0.06273533,0.08345387,0.08545966,0.084969625,0.08545966,0.084969625,0.08545966,0.08545966,0.084969625
PAT-0528,0.07162948,0.10271492,0.078457,0.07162948,0.07823671,0.079543404,0.10165766,0.079543404,0.07823671,0.10165766,0.078457,0.07823671
PAT-0529,0.090503976,0.090503976,0.06639817,0.06768352,0.092415474,0.091417335,0.06768352,0.091417335,0.091417335,0.09365721,0.090503976,0.06639817
PAT-0530,0.08833968,0.06128203,0.08833968,0.087218694,0.08833968,0.08893548,0.08592139,0.08628812,0.087218694,0.08747386,0.061707187,0.08893548
PAT-0541,0.10083026,0.07033785,0.09811088,0.07490032,0.07490032,0.09811088,0.10083026,0.06864037,0.09811088,0.07244505,0.07033785,0.07244505
PAT-0542,0.078505844,0.071978815,0.10586859,0.10285947,0.078505844,0.071978815,0.10285947,0.079702504,0.071978815,0.071978815,0.084080555,0.079702504
PAT-0543,0.080291234,0.080291234,0.080389366,0.07777703,0.080389366,0.080389366,0.072468646,0.080389366,0.10542215,0.080389366,0.10402581,0.07777703
PAT-0544,0.06731523,0.09099721,0.092348635,0.091562964,0.092348635,0.092348635,0.06446389,0.092348635,0.09099721,0.06731523,0.06446389,0.09348981
PAT-0545,0.08364167,0.08364167,0.084087685,0.084087685,0.0851106,0.066574305,0.08770978,0.084087685,0.08364167,0.0851106,0.08770978,0.08459685
PAT-0546,0.08379578,0.08670396,0.06547549,0.08379578,0.08670396,0.08379578,0.08494476,0.08599958,0.08379578,0.08519371,0.08379578,0.08599958
PAT-0547,0.08760497,0.064515635,0.08760497,0.08737777,0.08878147,0.08737777,0.085505985,0.064515635,0.0853074,0.08849606,0.08760497,0.0853074
PAT-0548,0.08237349,0.0765453,0.07635791,0.07635791,0.08419742,0.0765453,0.10690747,0.07635791,0.08237349,0.07635791,0.0765453,0.109080546
PAT-0549,0.087129734,0.085191794,0.08385322,0.08388993,0.087129734,0.08385322,0.06824544,0.08453696,0.08388993,0.08385322,0.08453696,0.08388993
PAT-0550,0.0857897,0.08569267,0.084067196,0.08514313,0.08514313,0.08514313,0.06123606,0.08514313,0.0857897,0.08591931,0.08514313,0.0857897
PAT-0556,0.09322677,0.06650013,0.088802576,0.09073402,0.06650013,0.088802576,0.09322677,0.07714272,0.089615434,0.06614409,0.089652404,0.089652404
PAT-0557,0.08430266,0.08458086,0.08477634,0.06551537,0.084777735,0.084777735,0.0859183,0.0859183,0.08458086,0.08415718,0.08477634,0.0859183
PAT-0558,0.0930812,0.0947305,0.089543104,0.08957722,0.0930812,0.0947305,0.06452036,0.08915289,0.06452036,0.0947305,0.06452036,0.06781183
PAT-0559,0.07593432,0.094464354,0.07593432,0.092659585,0.09239166,0.06869779,0.09759908,0.09496585,0.06869779,0.06825664,0.07593432,0.094464354
PAT-0560,0.075936325,0.10454014,0.07860053,0.07291525,0.07469768,0.07469768,0.103572994,0.07860053,0.07469768,0.07860053,0.10454014,0.07860053
PAT-0561,0.08543193,0.08081478,0.08543193,0.081322454,0.08081478,0.08543193,0.08412937,0.08412937,0.08081478,0.08543193,0.08081478,0.08543193
PAT-0562,0.066211894,0.0961605,0.094629385,0.09508398,0.066211894,0.06732304,0.09508398,0.06732304,0.09394419,0.09394419,0.06881897,0.095264934
PAT-0563,0.087774664,0.070474446,0.06473071,0.08960268,0.087500334,0.087774664,0.08718763,0.087774664,0.087500334,0.08960268,0.070474446,0.08960268
PAT-0564,0.084979035,0.084979035,0.08386321,0.08596345,0.08497096,0.08441366,0.08497096,0.08441366,0.08495073,0.066593714,0.08495073,0.08495073
PAT-0565,0.08959027,0.08959027,0.088724546,0.08959027,0.061181176,0.061181176,0.091342315,0.0903625,0.08959027,0.06675476,0.091729976,0.0903625
PAT-0566,0.089026205,0.089444354,0.08967714,0.06618112,0.089026205,0.087792754,0.0917799,0.0917799,0.06529787,0.085252315,0.06529787,0.089444354
PAT-0567,0.07188521,0.07769953,0.07188521,0.07769953,0.07800697,0.07188521,0.07188521,0.0999879,0.07809534,0.09994537,0.10107913,0.09994537
PAT-0568,0.085877895,0.08437761,0.08431302,0.086651355,0.057544965,0.08437761,0.085877895,0.08437761,0.08437761,0.08890425,0.08441589,0.08890425
PAT-0569,0.08525177,0.08332602,0.08332602,0.081978746,0.08338981,0.08456044,0.081978746,0.083655685,0.083655685,0.081978746,0.08332602,0.083572365
PAT-0570,0.067309335,0.09655567,0.07408161,0.0668364,0.09616511,0.09616511,0.07408161,0.09616511,0.09719702,0.067309335,0.09719702,0.070936665
PAT-0571,0.07592372,0.07592372,0.07592372,0.09846804,0.07959308,0.07592372,0.09661617,0.09661617,0.10246735,0.06702748,0.07959308,0.07592372
PAT-0572,0.088771954,0.06652715,0.08868441,0.08606007,0.08868441,0.088771954,0.08868441,0.08868441,0.08868441,0.07268026,0.06508218,0.08868441
PAT-0573,0.07984798,0.073715135,0.073715135,0.07369796,0.0675809,0.073715135,0.073715135,0.102127776,0.10315023,0.10186924,0.073715135,0.10315023
PAT-0574,0.08654746,0.08654746,0.08879287,0.08704455,0.06345634,0.085298836,0.08704455,0.08654746,0.08879287,0.08654746,0.0645873,0.08879287
PAT-0575,0.08871335,0.064768896,0.08539891,0.08539891,0.08539891,0.08871335,0.08539891,0.06622455,0.08601628,0.08539891,0.09061259,0.08795639
PAT-0576,0.09356477,0.069565095,0.097221464,0.091917716,0.07384091,0.07384091,0.06723635,0.09845047,0.09739157,0.069565095,0.09356477,0.07384091
PAT-0577,0.07495258,0.10024618,0.10084456,0.07448577,0.07448577,0.07495258,0.10024618,0.07495258,0.07021568,0.07448577,0.10084456,0.07928769
PAT-0578,0.06792382,0.06792382,0.091924444,0.091924444,0.09104267,0.06792382,0.091924444,0.08954243,0.09029992,0.09106083,0.09106083,0.06744848
PAT-0579,0.098302186,0.070438184,0.07400123,0.07400123,0.09837738,0.07400123,0.09755633,0.09837738,0.06763605,0.07400123,0.07400123,0.09930631
PAT-0580,0.06840818,0.074453205,0.09945847,0.06840818,0.074453205,0.09945847,0.100227125,0.06840818,0.07231725,0.100227125,0.07342456,0.10075598
PAT-0586,0.06295126,0.08728572,0.08726457,0.070344135,0.08726457,0.085305594,0.08728572,0.08649949,0.08726457,0.08726457,0.086115524,0.0851542
PAT-0587,0.093475744,0.08972591,0.093475744,0.06736653,0.06736653,0.09128635,0.06736653,0.08972591,0.09111285,0.09042637,0.09130496,0.06736653
PAT-0588,0.08634167,0.08601202,0.08781914,0.086356126,0.08634167,0.086356126,0.08906119,0.08634167,0.08781914,0.064390674,0.08877006,0.064390674
PAT-0589,0.08722893,0.0886862,0.091214366,0.0626707,0.08799111,0.08964804,0.08722893,0.06898466,0.06898466,0.08964804,0.089723356,0.08799111
PAT-0590,0.08356166,0.08595148,0.08356166,0.08279895,0.064863935,0.08595148,0.08595148,0.08595148,0.08595148,0.08595148,0.08582153,0.08368334
PAT-0591,0.10244141,0.07306296,0.07479797,0.07306296,0.07306296,0.103359275,0.10293338,0.07479797,0.07306296,0.10109565,0.07525958,0.07306296
PAT-0592,0.077672794,0.077672794,0.07298048,0.10471818,0.077672794,0.077672794,0.10623913,0.07145482,0.07567639,0.07567639,0.104890674,0.077672794
PAT-0593,0.088702984,0.091593064,0.07065917,0.08782268,0.09047679,0.08642192,0.089688174,0.088702984,0.06924259,0.063845776,0.08642192,0.08642192
PAT-0594,0.0893105,0.0648743,0.0893105,0.08902719,0.091165274,0.0648743,0.091165274,0.0875525,0.091165274,0.091165274,0.062507704,0.087881885
PAT-0595,0.06369292,0.0884344,0.08889087,0.08779869,0.09175665,0.0877775,0.09175665,0.0884344,0.0877775,0.06677744,0.06677744,0.09012546
PAT-0596,0.08429092,0.08172095,0.0834905,0.082134224,0.08407841,0.08407841,0.08407841,0.08429092,0.082134224,0.082134224,0.0834905,0.08407841
PAT-0597,0.08871512,0.09093554,0.09093554,0.09093554,0.08788038,0.06444293,0.09093554,0.06444293,0.08868296,0.08868296,0.06472768,0.08868296
PAT-0598,0.08736695,0.08736695,0.08806004,0.060754634,0.08806004,0.08806004,0.08806004,0.08736695,0.08736695,0.08589146,0.063585915,0.08806004
PAT-0599,0.102009274,0.0740418,0.072502874,0.099183924,0.09720604,0.076828554,0.09897361,0.06825903,0.09764815,0.06825903,0.06825903,0.076828554
PAT-0600,0.072636105,0.0964477,0.09629824,0.068433784,0.0964477,0.09629824,0.0944484,0.09685006,0.068433784,0.068433784,0.072636105,0.072636105
PAT-0601,0.087650694,0.085083865,0.085083865,0.058278378,0.085083865,0.08286528,0.087650694,0.08395908,0.087650694,0.087650694,0.08395908,0.085083865
PAT-0602,0.07490332,0.10325297,0.07490332,0.07490332,0.073763296,0.10028845,0.0721397,0.10199463,0.10265886,0.07490332,0.07414913,0.0721397
PAT-0603,0.084933735,0.08122747,0.08122747,0.08122747,0.08284769,0.08122747,0.084933735,0.084751844,0.08371846,0.084751844,0.084315315,0.084837556
PAT-0604,0.09161529,0.06379723,0.09161529,0.089895055,0.065308556,0.089895055,0.06637578,0.09442187,0.065308556,0.09442187,0.09442187,0.0929236
PAT-0605,0.0834093,0.08281364,0.0834093,0.08485009,0.08281364,0.08211208,0.08400236,0.0834093,0.08395521,0.08211208,0.08211208,0.08500085
PAT-0611,0.06657995,0.08699567,0.08769781,0.08878359,0.06608017,0.08699567,0.08699567,0.09050311,0.090932965,0.06657995,0.090932965,0.09092252
PAT-0612,0.09611305,0.097956955,0.0971634,0.06881832,0.06881832,0.06881832,0.09692776,0.07104479,0.098362856,0.07104479,0.09611305,0.06881832
PAT-0613,0.08893866,0.06558868,0.08835074,0.06949739,0.089837424,0.06558868,0.0875298,0.0875298,0.0875298,0.08886549,0.089837424,0.090906106
PAT-0614,0.08178254,0.08396904,0.08266355,0.08338012,0.08796274,0.08178254,0.08338012,0.08796274,0.087296925,0.08796274,0.08396904,0.067887835
PAT-0615,0.09246598,0.08899176,0.091863126,0.06450834,0.06450834,0.06450834,0.091863126,0.09475589,0.095275424,0.07040478,0.091863126,0.08899176
PAT-0616,0.06466768,0.093815684,0.06080518,0.09011759,0.093815684,0.08765594,0.08791013,0.06466768,0.08791013,0.08864258,0.09096405,0.0890277
PAT-0617,0.07393476,0.103433944,0.07090885,0.10324348,0.07393476,0.07090885,0.10767873,0.07393476,0.07090885,0.10324348,0.07393476,0.07393476
PAT-0618,0.086475894,0.0647042,0.087014824,0.088920414,0.08693498,0.08614523,0.086475894,0.087259375,0.08693498,0.088920414,0.087014824,0.06319905
PAT-0619,0.10124107,0.105443425,0.07394246,0.07838882,0.07394246,0.105443425,0.07394246,0.07394246,0.07526796,0.07838882,0.07838882,0.08166802
PAT-0620,0.07976705,0.07976705,0.10733558,0.07799856,0.07799856,0.076350525,0.10733558,0.07799856,0.076350525,0.07799856,0.08133233,0.07976705
PAT-0621,0.090661086,0.06516325,0.08857743,0.06587989,0.06516325,0.0890705,0.08939991,0.08857743,0.08872312,0.090661086,0.08939991,0.08872312
PAT-0622,0.09540655,0.06640444,0.09110062,0.06790969,0.06640444,0.09182041,0.0933776,0.09009498,0.09009498,0.0933776,0.09110062,0.06290798
PAT-0623,0.08445994,0.08494243,0.08555415,0.08555415,0.08494243,0.06489745,0.08398385,0.08398385,0.08494243,0.0872013,0.08398385,0.08555415
PAT-0624,0.09037254,0.09283391,0.066081434,0.09289567,0.06581723,0.08935841,0.06663376,0.0923433,0.06663376,0.09123859,0.09289567,0.09289567
PAT-0625,0.09339269,0.09315668,0.068960965,0.09209363,0.07034616,0.09276978,0.068960965,0.07067601,0.09315668,0.092653796,0.09315668,0.07067601
PAT-0626,0.07519137,0.099366695,0.099366695,0.07519137,0.098485865,0.068504095,0.09706366,0.07519137,0.07519137,0.08062803,0.07519137,0.08062803
PAT-0627,0.10409441,0.102711365,0.07146888,0.07644846,0.07644846,0.07276513,0.07395769,0.101012014,0.07146888,0.10409441,0.07276513,0.07276513
PAT-0628,0.07492433,0.07492433,0.07492433,0.07771619,0.098828524,0.07676203,0.07676203,0.07771619,0.07492433,0.0982096,0.09785167,0.09645645
PAT-0629,0.088695996,0.063878246,0.05682815,0.09338705,0.090732224,0.06309851,0.08876263,0.09338705,0.08851174,0.09338705,0.08966564,0.08966564
PAT-0630,0.08580017,0.08617329,0.08337561,0.08337561,0.08337561,0.08719531,0.08470253,0.08470253,0.085608095,0.085608095,0.09006711,0.06001594
PAT-0631,0.070913605,0.10016492,0.07926925,0.070913605,0.070913605,0.07926925,0.07088337,0.10016492,0.07991577,0.100266695,0.07926925,0.09805561
PAT-0632,0.08848314,0.08848314,0.08848314,0.08848314,0.06487507,0.067858495,0.0888821,0.089992374,0.06487507,0.090709895,0.0888821,0.089992374
PAT-0633,0.08177303,0.085665956,0.086338155,0.08603728,0.086338155,0.0845268,0.08603728,0.08177303,0.065737456,0.08444096,0.085665956,0.085665956
PAT-0634,0.08702298,0.08404894,0.08411141,0.0850664,0.08702298,0.08411141,0.08411141,0.060788244,0.08546555,0.08389281,0.08733496,0.08702298
PAT-0635,0.0859232,0.08440989,0.085059546,0.064138606,0.08440989,0.0859232,0.08440989,0.08440989,0.085059546,0.08440989,0.0859232,0.0859232
PAT-0636,0.07689138,0.075834826,0.075834826,0.102343604,0.102854356,0.075834826,0.074714385,0.078648664,0.078648664,0.078648664,0.102854356,0.07689138
PAT-0637,0.0620238,0.084036075,0.085265085,0.085265085,0.086848274,0.086848274,0.084036075,0.085491955,0.085265085,0.084036075,0.086848274,0.084036075
PAT-0638,0.08299237,0.08320806,0.08320806,0.08305502,0.08320806,0.08296049,0.082325146,0.08320806,0.08299237,0.086889535,0.08299237,0.08296049
PAT-0639,0.08728399,0.084282175,0.08728399,0.062251687,0.08742828,0.08728399,0.084282175,0.08352858,0.084282175,0.084282175,0.08352858,0.084282175
PAT-0640,0.09027301,0.08836755,0.06676879,0.08836755,0.06691416,0.08779725,0.08779725,0.08836755,0.08836755,0.08836755,0.070244305,0.08836755
PAT-0641,0.08878112,0.08496466,0.065826684,0.0852886,0.08758383,0.08758383,0.08593674,0.088374935,0.0646846,0.08745439,0.08758383,0.08593674
PAT-0642,0.07675894,0.09406135,0.09599531,0.07672018,0.075452775,0.07672018,0.09406135,0.068074845,0.07675894,0.09599531,0.075452775,0.093948044
PAT-0643,0.09057009,0.0886568,0.066259824,0.0886568,0.087431766,0.09057009,0.08788609,0.066259824,0.0886568,0.091360345,0.087431766,0.066259824
PAT-0644,0.08547349,0.08534245,0.08547349,0.08547349,0.08547349,0.084776916,0.0847751,0.08547349,0.084776916,0.08547349,0.06271255,0.0847751
PAT-0645,0.08784064,0.063124724,0.0844189,0.08633708,0.08633708,0.08633708,0.08633708,0.08784064,0.08233594,0.0844189,0.08233594,0.08233594
PAT-0661,0.07521776,0.098003,0.07521776,0.094275214,0.07028608,0.09698328,0.07416806,0.09810685,0.0732953,0.09698328,0.07416806,0.0732953
PAT-0662,0.07119974,0.09050954,0.088110946,0.09050954,0.08992439,0.08844652,0.07119974,0.072955646,0.09050954,0.09050954,0.06802708,0.0880978
PAT-0663,0.08650572,0.0848269,0.08476609,0.0848269,0.08480283,0.08476609,0.08439472,0.0848269,0.08650572,0.06244556,0.0848269,0.08650572
PAT-0664,0.091061294,0.087280594,0.06643733,0.088828266,0.09163954,0.09163954,0.088828266,0.06337909,0.06337909,0.087280594,0.09163954,0.088606805
PAT-0665,0.08529265,0.08543146,0.08529265,0.08359767,0.08640804,0.08359767,0.08612581,0.065691814,0.08529265,0.08359767,0.08612581,0.08354611
PAT-0666,0.08471188,0.08519166,0.08471188,0.08802165,0.085821114,0.085821114,0.08471188,0.08559859,0.08519166,0.08559859,0.059908003,0.08471188
PAT-0667,0.09551092,0.0938351,0.07037865,0.065817304,0.06725093,0.09551092,0.09648624,0.09397921,0.09432738,0.0938351,0.065817304,0.06725093
PAT-0668,0.08732934,0.085642144,0.08724396,0.085642144,0.08993683,0.08993683,0.06626255,0.062234018,0.08724396,0.08724396,0.085642144,0.085642144
PAT-0669,0.07549282,0.0820268,0.09825485,0.09825485,0.07376879,0.0820268,0.09563552,0.06782144,0.06782144,0.07549282,0.09170194,0.09170194
PAT-0670,0.062193874,0.06403307,0.08978953,0.08918725,0.08918725,0.091493554,0.090675704,0.08978953,0.09010491,0.090675704,0.090675704,0.062193874
PAT-0676,0.08865914,0.07235477,0.08541259,0.065047204,0.08541259,0.086575545,0.085146055,0.086547464,0.086575545,0.086575545,0.086547464,0.085146055
PAT-0677,0.08682532,0.08464781,0.08464781,0.0862167,0.08464781,0.08464781,0.08464781,0.06124345,0.086141996,0.08464781,0.08486023,0.08682532
PAT-0678,0.077601604,0.09905112,0.10053326,0.07322244,0.09918278,0.07480384,0.077601604,0.07253228,0.10053326,0.07253228,0.07480384,0.077601604
PAT-0679,0.07397645,0.07507454,0.096493214,0.09577334,0.07397645,0.07507454,0.09449277,0.09611806,0.09599324,0.07397645,0.07397645,0.07507454
PAT-0680,0.091944516,0.06552654,0.06922069,0.093336,0.093336,0.09546205,0.09308592,0.09546205,0.06922069,0.093336,0.07003478,0.07003478
PAT-0681,0.06172679,0.086521655,0.086521655,0.08713866,0.086521655,0.08713866,0.08713866,0.08903669,0.08713866,0.06304352,0.08903669,0.08903669
PAT-0682,0.08746851,0.08746851,0.08608218,0.065230966,0.08702934,0.08702934,0.08632541,0.08746851,0.065230966,0.08746851,0.08632541,0.08687238
PAT-0683,0.07069944,0.08243625,0.08243625,0.09891798,0.07850497,0.10338825,0.07069944,0.08243625,0.07850497,0.08243625,0.09884058,0.07069944
PAT-0684,0.082841605,0.082841605,0.082841605,0.0819289,0.08567507,0.08432756,0.082841605,0.08567507,0.0819289,0.082841605,0.0819289,0.08432756
PAT-0685,0.08636498,0.08367884,0.08664701,0.08636498,0.08366604,0.08367884,0.083231054,0.08636498,0.08367884,0.06628064,0.08367884,0.08636498
PAT-0686,0.064674325,0.084446,0.08550324,0.08530706,0.08530706,0.084446,0.08530706,0.084446,0.08530706,0.08550324,0.084446,0.08530706
PAT-0687,0.0900069,0.08607179,0.08607179,0.0900069,0.09292669,0.06899713,0.08607179,0.09028255,0.09292669,0.06368754,0.06368754,0.089262664
PAT-0688,0.083085306,0.0817609,0.0817609,0.0817609,0.08347625,0.08533633,0.083085306,0.08347625,0.0846527,0.0846527,0.08347625,0.08347625
PAT-0689,0.08953006,0.089665875,0.08953006,0.09207947,0.09022859,0.08953006,0.061260533,0.06821963,0.09022859,0.061260533,0.08880072,0.089665875
PAT-0690,0.10319405,0.09740296,0.07975859,0.07975859,0.07975859,0.07975859,0.073775604,0.07975859,0.09740296,0.07589735,0.07975859,0.073775604
PAT-0691,0.07299764,0.08145285,0.07299764,0.105272844,0.108748786,0.07299764,0.10489529,0.07349172,0.07349172,0.07870929,0.08145285,0.07349172
PAT-0692,0.08281808,0.08407786,0.08262368,0.08334866,0.08334866,0.08379606,0.08407786,0.08334866,0.08407786,0.08334866,0.08178525,0.08334866
PAT-0693,0.08670665,0.087379396,0.08733585,0.08670665,0.08732887,0.08904051,0.06151362,0.087379396,0.08732887,0.08670665,0.08733585,0.06523765
PAT-0694,0.1016804,0.079166025,0.08237203,0.0714689,0.10035736,0.079166025,0.079166025,0.08237203,0.0714689,0.079166025,0.10214741,0.0714689
PAT-0695,0.08562408,0.08355912,0.08355912,0.08734291,0.08594001,0.05994486,0.08562408,0.08562408,0.08355912,0.08734291,0.084931605,0.0869481
PAT-0696,0.07735203,0.10667334,0.07355685,0.076485716,0.10667334,0.07543796,0.105550215,0.07735203,0.076485716,0.07543796,0.07543796,0.07355685
PAT-0697,0.06454633,0.08881909,0.089145824,0.08881909,0.09102988,0.061055496,0.08881909,0.09102988,0.089145824,0.09008529,0.08881909,0.068685114
PAT-0698,0.0873553,0.065106444,0.08653406,0.08725042,0.08586719,0.08653406,0.065106444,0.08586719,0.0885782,0.0885782,0.0873553,0.08586719
PAT-0699,0.08162064,0.08549412,0.08162064,0.084270805,0.084270805,0.08162064,0.084270805,0.086045116,0.08162064,0.08377251,0.08162064,0.08377251
PAT-0700,0.08677652,0.08677652,0.08633199,0.09090342,0.0874782,0.08571132,0.08571132,0.062259804,0.08917039,0.08571132,0.06569101,0.0874782
PAT-0701,0.09121238,0.08723231,0.06855631,0.08723231,0.06951398,0.08814024,0.08986024,0.088919125,0.088919125,0.06332138,0.08723231,0.08986024
PAT-0702,0.07716472,0.10465651,0.077008,0.10465651,0.07348948,0.07716472,0.07348948,0.103868306,0.07716472,0.07716472,0.077008,0.07716472
PAT-0703,0.082548104,0.08469594,0.08469594,0.087669715,0.08469594,0.082548104,0.06605171,0.08308404,0.082548104,0.08689636,0.087669715,0.08689636
PAT-0704,0.08447244,0.08244693,0.08437493,0.08241132,0.08241132,0.08244693,0.084062055,0.08244693,0.08373031,0.08437493,0.08244693,0.08437493
PAT-0705,0.09003183,0.08924401,0.08960702,0.06358686,0.08924401,0.08924401,0.09266726,0.09003183,0.08960702,0.06358686,0.08924401,0.063905254
PAT-0706,0.07006005,0.104594015,0.10103519,0.07197726,0.07197726,0.09982234,0.10068217,0.06756881,0.06756881,0.07006005,0.104594015,0.07006005
PAT-0707,0.08244739,0.10536371,0.07527473,0.10536371,0.07527473,0.073601276,0.10419652,0.07358528,0.08244739,0.07358528,0.07527473,0.07358528
PAT-0708,0.06644208,0.092375696,0.093480624,0.092375696,0.093480624,0.0901245,0.06644208,0.06396065,0.092375696,0.092375696,0.0901245,0.06644208
PAT-0709,0.05983215,0.08728845,0.085176185,0.085176185,0.084462725,0.085176185,0.08553091,0.085176185,0.084462725,0.08665651,0.08553091,0.08553091
PAT-0710,0.087842904,0.090368226,0.090368226,0.064524814,0.08975159,0.06140712,0.089655764,0.09037059,0.09037059,0.067126594,0.087842904,0.09037059
PAT-0711,0.07502631,0.09966466,0.07937428,0.10014327,0.073866196,0.07502631,0.073866196,0.073866196,0.09815402,0.07502631,0.10212009,0.073866196
PAT-0712,0.085252784,0.086928174,0.085860565,0.085860565,0.084587514,0.085860565,0.085860565,0.085860565,0.057168055,0.086928174,0.08397186,0.085860565
PAT-0713,0.09804636,0.07084106,0.07095227,0.09804636,0.07472466,0.09995044,0.07095227,0.10001816,0.07472466,0.09995044,0.07095227,0.07084106
PAT-0714,0.09079399,0.085142955,0.084819846,0.09079399,0.084819846,0.086649284,0.085060015,0.061694037,0.085060015,0.086649284,0.07186736,0.086649284
PAT-0715,0.07702113,0.069703564,0.07293491,0.10317273,0.069703564,0.07702113,0.0726967,0.102610566,0.1027089,0.1027089,0.07702113,0.0726967
PAT-0716,0.09206221,0.06487841,0.089888126,0.08820546,0.077991955,0.09098891,0.08843611,0.08820546,0.070074484,0.08820546,0.09098891,0.070074484
PAT-0717,0.075877935,0.096989065,0.09941157,0.09500528,0.096989065,0.09820741,0.07356173,0.07356173,0.07047834,0.075877935,0.07356173,0.07047834
PAT-0718,0.0996811,0.06838124,0.102133155,0.0713567,0.07171334,0.07171334,0.0713567,0.10053351,0.10090312,0.07171334,0.102133155,0.06838124
PAT-0719,0.065399304,0.068511434,0.09347458,0.06945873,0.07097425,0.0955436,0.068511434,0.09347458,0.09347458,0.09307877,0.09462419,0.09347458
PAT-0720,0.07482262,0.10089301,0.10089301,0.07011537,0.07461374,0.10480601,0.103122465,0.07482262,0.07334182,0.07334182,0.07461374,0.07461374
PAT-0721,0.084198944,0.08589774,0.07291759,0.07291759,0.084198944,0.08589774,0.08491163,0.085328415,0.08386127,0.08811769,0.085854776,0.08589774
PAT-0722,0.09554273,0.09554273,0.067929305,0.067929305,0.08388343,0.09445658,0.069873765,0.09554273,0.09631767,0.09517872,0.069873765,0.067929305
PAT-0723,0.083685495,0.06487305,0.083685495,0.08354999,0.085117064,0.085714765,0.08354999,0.08702315,0.08585984,0.08561316,0.085714765,0.08561316
PAT-0724,0.084151864,0.083654724,0.084151864,0.082935885,0.082935885,0.082935885,0.082519926,0.08291436,0.08291436,0.082519926,0.085195035,0.08317016
PAT-0725,0.0876415,0.08986843,0.08986843,0.08767358,0.0876415,0.0876415,0.08657755,0.06452496,0.08633905,0.059378296,0.08650623,0.08633905
PAT-0726,0.090463325,0.08923081,0.090463325,0.06436222,0.090463325,0.08722983,0.064556584,0.08923081,0.06504369,0.08923081,0.08959828,0.090126984
PAT-0727,0.07189904,0.10143407,0.10143407,0.08490266,0.07189904,0.07181669,0.09665852,0.07181669,0.08490266,0.07181669,0.09795836,0.07346139
PAT-0728,0.060155973,0.08660989,0.08698661,0.0882987,0.08263834,0.08263834,0.08698661,0.08735828,0.08263834,0.08660989,0.08263834,0.086440764
PAT-0729,0.09645156,0.09747866,0.093976215,0.093976215,0.06805686,0.09429946,0.06805686,0.06412131,0.06412131,0.098072805,0.09333195,0.06805686
PAT-0730,0.08385286,0.08332127,0.08200765,0.083878264,0.08392543,0.083878264,0.08200765,0.08593932,0.08200765,0.08332128,0.08385286,0.08200765
PAT-0731,0.07279998,0.09994388,0.07732468,0.07732468,0.07520612,0.10006328,0.07279998,0.07253018,0.10006328,0.07732468,0.07520612,0.09941318
PAT-0732,0.07272598,0.078922614,0.07481654,0.105505146,0.07272598,0.084063515,0.10618449,0.07272598,0.078922614,0.101758495,0.07272598,0.078922614
PAT-0733,0.10461326,0.07529625,0.07529625,0.08519479,0.08519479,0.107121825,0.07529625,0.07529625,0.0809031,0.08519479,0.07529625,0.07529625
PAT-0734,0.0853411,0.086168155,0.08663603,0.06854011,0.086168155,0.08663603,0.08663603,0.08663603,0.087261796,0.086168155,0.086168155,0.067640245
PAT-0735,0.06317678,0.09338122,0.09034802,0.09569606,0.092804395,0.09034802,0.09046125,0.092804395,0.06329443,0.074620195,0.09338122,0.059684012
